ClientId;CreditStatus
437059;Reprovado
635145;Reprovado
455778;Reprovado
80545;Reprovado
230280;Ativo
455796;Reprovado
310073;Reprovado
214397;Ativo
299702;Reprovado
61766;Bloqueado
551048;Reprovado
757652;Reprovado
122515;Ativo
20490;Reprovado
483862;Ativo
266668;Reprovado
542153;Reprovado
65945;Ativo
638237;Reprovado
864141;Reprovado
657590;Ativo
165278;Reprovado
244740;Ativo
71739;Ativo
638488;Ativo
833608;Ativo
232562;Ativo
85906;Bloqueado
805476;Reprovado
699967;Ativo
800881;Ativo
102315;Reprovado
800685;Ativo
674716;Bloqueado
966100;Reprovado
308508;Ativo
817556;Reprovado
59044;Reprovado
619790;Bloqueado
749753;Ativo
197238;Reprovado
470510;Reprovado
560262;Reprovado
946229;Ativo
75039;Reprovado
423444;Ativo
498903;Reprovado
878400;Ativo
994683;Ativo
206192;Reprovado
552313;Reprovado
957009;Reprovado
193040;Reprovado
490032;Ativo
543823;Ativo
308896;Ativo
976974;Reprovado
970885;Ativo
893393;Ativo
173584;Ativo
599012;Ativo
612084;Ativo
189550;Reprovado
965487;Ativo
573804;Ativo
25329;Bloqueado
176267;Reprovado
882443;Reprovado
615970;Reprovado
517399;Ativo
43250;Ativo
321941;Ativo
10707;Reprovado
265169;Reprovado
127217;Reprovado
696058;Reprovado
567142;Ativo
289674;Ativo
610772;Ativo
963440;Reprovado
913585;Ativo
979396;Reprovado
154507;Ativo
496942;Bloqueado
336149;Reprovado
165891;Ativo
964550;Reprovado
608998;Ativo
134462;Bloqueado
879808;Ativo
762787;Ativo
821306;Reprovado
517266;Ativo
93631;Reprovado
13277;Ativo
199005;Ativo
772752;Reprovado
114794;Reprovado
654987;Ativo
785464;Reprovado
220420;Reprovado
372194;Ativo
468271;Reprovado
774809;Reprovado
899694;Ativo
785723;Ativo
141510;Ativo
883727;Ativo
891778;Reprovado
964186;Ativo
815737;Ativo
560756;Ativo
458858;Reprovado
42190;Ativo
32061;Ativo
974903;Ativo
863699;Ativo
298871;Reprovado
978449;Ativo
511685;Ativo
870500;Aprovado
655400;Reprovado
80187;Ativo
297504;Reprovado
631249;Reprovado
379438;Reprovado
676913;Ativo
387402;Bloqueado
110573;Reprovado
966558;Ativo
548129;Reprovado
150790;Ativo
244428;Ativo
514670;Reprovado
693103;Ativo
137289;Reprovado
834060;Ativo
696192;Ativo
947930;Reprovado
717360;Ativo
137065;Reprovado
546602;Reprovado
937230;Reprovado
243603;Reprovado
223732;Ativo
461153;Reprovado
963536;Bloqueado
87826;Bloqueado
829650;Ativo
477717;Reprovado
765586;Reprovado
27245;Reprovado
82564;Reprovado
582866;Ativo
782101;Reprovado
647893;Bloqueado
105310;Ativo
371859;Reprovado
806447;Ativo
963824;Reprovado
764987;Reprovado
138354;Ativo
272575;Reprovado
717295;Ativo
451895;Ativo
781367;Reprovado
343165;Reprovado
421549;Ativo
515392;Reprovado
342195;Ativo
334370;Reprovado
13875;Ativo
333291;Reprovado
3290;Reprovado
563383;Ativo
576575;Bloqueado
703619;Ativo
846077;Ativo
484487;Reprovado
569255;Reprovado
12175;Reprovado
17729;Ativo
671041;Ativo
323805;Reprovado
401396;Ativo
392155;Reprovado
630830;Reprovado
510157;Reprovado
499309;Reprovado
853502;Ativo
850677;Bloqueado
500639;Reprovado
776961;Ativo
837191;Bloqueado
274604;Bloqueado
656975;Reprovado
637538;Ativo
647752;Reprovado
327830;Reprovado
600972;Ativo
174509;Ativo
336013;Ativo
572697;Reprovado
408023;Ativo
193539;Reprovado
797102;Ativo
122534;Reprovado
436289;Reprovado
185990;Ativo
931115;Ativo
815291;Reprovado
88257;Ativo
885282;Reprovado
465626;Ativo
183653;Reprovado
83668;Reprovado
101062;Ativo
822831;Bloqueado
809977;Ativo
151505;Ativo
249174;Reprovado
114622;Reprovado
306771;Reprovado
300616;Reprovado
609068;Reprovado
829078;Ativo
770658;Ativo
445924;Ativo
668197;Bloqueado
579299;Reprovado
565864;Reprovado
923547;Ativo
729991;Reprovado
622231;Bloqueado
133898;Ativo
27392;Ativo
670348;Reprovado
703730;Reprovado
159979;Reprovado
779288;Reprovado
884711;Ativo
395892;Ativo
823960;Ativo
984568;Ativo
793870;Reprovado
980404;Reprovado
386328;Reprovado
138061;Ativo
138923;Reprovado
151846;Bloqueado
200898;Bloqueado
561558;Reprovado
350737;Reprovado
259926;Reprovado
717641;Reprovado
394533;Reprovado
506145;Reprovado
117725;Reprovado
863907;Ativo
115616;Bloqueado
28474;Ativo
925692;Ativo
143429;Ativo
623850;Ativo
387669;Reprovado
449419;Reprovado
708696;Aprovado
460191;Reprovado
826353;Bloqueado
682259;Reprovado
247489;Reprovado
247062;Reprovado
280065;Ativo
521259;Reprovado
115571;Reprovado
184780;Ativo
356894;Ativo
891772;Reprovado
630735;Ativo
774052;Ativo
657871;Ativo
340109;Reprovado
130604;Reprovado
405152;Ativo
541668;Reprovado
327946;Ativo
449081;Reprovado
460195;Reprovado
733180;Ativo
506745;Reprovado
633650;Ativo
946452;Ativo
865155;Bloqueado
866249;Reprovado
73054;Reprovado
968026;Reprovado
568462;Ativo
142203;Reprovado
510618;Bloqueado
884279;Ativo
563057;Ativo
835692;Ativo
641751;Ativo
844071;Ativo
583931;Ativo
105722;Reprovado
960830;Reprovado
160089;Ativo
909549;Ativo
65572;Reprovado
690841;Reprovado
384783;Reprovado
906656;Ativo
836484;Ativo
79529;Reprovado
309466;Ativo
234333;Reprovado
107851;Ativo
624409;Ativo
775163;Bloqueado
830557;Ativo
116007;Ativo
21899;Ativo
817186;Ativo
574528;Reprovado
427187;Ativo
761102;Ativo
690041;Reprovado
186705;Reprovado
924475;Reprovado
765776;Ativo
93756;Reprovado
61142;Ativo
947004;Ativo
453769;Ativo
925717;Aprovado
942522;Ativo
722314;Reprovado
42184;Reprovado
271102;Ativo
676782;Bloqueado
192367;Reprovado
522965;Reprovado
896588;Reprovado
61649;Ativo
533870;Bloqueado
656200;Reprovado
353780;Reprovado
657789;Ativo
929662;Ativo
661004;Ativo
51963;Ativo
511527;Reprovado
212408;Ativo
71696;Reprovado
227204;Ativo
566042;Ativo
481250;Ativo
197623;Ativo
230342;Bloqueado
211280;Reprovado
1476;Reprovado
807616;Ativo
277992;Reprovado
279741;Reprovado
317089;Reprovado
580343;Reprovado
604747;Reprovado
817419;Ativo
302516;Reprovado
246980;Reprovado
291516;Ativo
73228;Reprovado
320906;Ativo
448072;Ativo
162424;Ativo
184860;Ativo
629902;Ativo
269545;Reprovado
233172;Reprovado
786605;Reprovado
931306;Ativo
931887;Ativo
675105;Ativo
938756;Ativo
52421;Ativo
262346;Ativo
331786;Ativo
484116;Reprovado
366013;Ativo
86378;Reprovado
475852;Reprovado
868905;Ativo
714461;Bloqueado
829439;Reprovado
281760;Ativo
773985;Reprovado
937061;Ativo
968085;Reprovado
157475;Ativo
512179;Reprovado
662094;Ativo
235090;Ativo
530133;Bloqueado
332424;Ativo
262175;Ativo
748413;Reprovado
785791;Reprovado
564797;Ativo
672616;Ativo
544853;Ativo
474181;Reprovado
555904;Reprovado
289386;Reprovado
533701;Ativo
782625;Reprovado
677707;Ativo
396330;Ativo
170815;Ativo
987071;Ativo
815795;Ativo
46863;Ativo
329112;Ativo
779779;Ativo
286577;Reprovado
725048;Reprovado
190897;Reprovado
8956;Ativo
442485;Ativo
763745;Reprovado
261749;Reprovado
304969;Ativo
293339;Ativo
610698;Bloqueado
612575;Reprovado
917379;Reprovado
707695;Ativo
237068;Reprovado
679585;Ativo
990906;Bloqueado
904938;Ativo
538785;Reprovado
491289;Bloqueado
420952;Reprovado
697842;Aprovado
729438;Reprovado
649361;Bloqueado
593125;Ativo
396467;Reprovado
641652;Reprovado
509562;Ativo
394609;Ativo
155024;Ativo
338859;Ativo
788530;Ativo
414354;Ativo
797455;Reprovado
245136;Reprovado
352175;Aprovado
810688;Ativo
998145;Reprovado
950630;Ativo
239224;Ativo
393016;Reprovado
556439;Reprovado
235238;Ativo
107078;Reprovado
523042;Bloqueado
765453;Ativo
315026;Ativo
489183;Ativo
561628;Ativo
658095;Reprovado
296873;Ativo
242005;Ativo
79402;Reprovado
908398;Ativo
923708;Ativo
666035;Reprovado
992676;Ativo
51838;Ativo
813772;Ativo
467411;Bloqueado
400898;Ativo
192542;Ativo
448025;Bloqueado
739272;Bloqueado
516507;Reprovado
374317;Ativo
224775;Reprovado
851785;Reprovado
255437;Reprovado
489796;Ativo
699259;Reprovado
587070;Ativo
168637;Reprovado
705348;Ativo
234010;Ativo
943949;Reprovado
593426;Reprovado
305778;Reprovado
375284;Ativo
231745;Ativo
821604;Ativo
147323;Ativo
63142;Bloqueado
639307;Reprovado
245488;Ativo
589647;Reprovado
577459;Reprovado
631172;Ativo
516897;Reprovado
990791;Ativo
621054;Reprovado
277123;Reprovado
763153;Ativo
874139;Reprovado
916473;Reprovado
5996;Ativo
569484;Ativo
977001;Ativo
697525;Ativo
854631;Ativo
907471;Reprovado
412847;Reprovado
645437;Ativo
465313;Ativo
385531;Reprovado
314493;Reprovado
205559;Ativo
269475;Reprovado
164727;Ativo
788911;Ativo
916822;Reprovado
281872;Ativo
920339;Bloqueado
513471;Reprovado
464024;Ativo
566119;Reprovado
320703;Ativo
622799;Reprovado
56856;Reprovado
454221;Ativo
885239;Ativo
356495;Ativo
140830;Reprovado
105676;Ativo
445780;Reprovado
711946;Ativo
740356;Reprovado
651879;Ativo
517976;Reprovado
334468;Reprovado
225730;Ativo
58264;Reprovado
940449;Ativo
823036;Reprovado
607970;Ativo
396428;Bloqueado
26484;Reprovado
876961;Reprovado
76299;Ativo
356048;Reprovado
264892;Reprovado
253356;Ativo
782237;Reprovado
969239;Reprovado
888418;Reprovado
334753;Ativo
33386;Ativo
674970;Bloqueado
755448;Reprovado
538874;Reprovado
186220;Ativo
938612;Reprovado
290666;Reprovado
78408;Ativo
535754;Reprovado
109891;Reprovado
323278;Reprovado
715142;Reprovado
774332;Reprovado
120077;Reprovado
967773;Reprovado
458017;Reprovado
431791;Ativo
938332;Reprovado
248625;Reprovado
79133;Reprovado
806446;Reprovado
180966;Ativo
906363;Reprovado
550937;Ativo
189921;Ativo
191609;Reprovado
873058;Reprovado
834176;Reprovado
829991;Reprovado
850888;Reprovado
524133;Bloqueado
159343;Reprovado
19480;Reprovado
836376;Ativo
540179;Ativo
206109;Ativo
585562;Reprovado
120594;Ativo
143303;Ativo
243019;Ativo
522634;Ativo
493069;Bloqueado
924454;Reprovado
904274;Ativo
732726;Ativo
690757;Reprovado
659578;Ativo
40730;Ativo
960777;Reprovado
244082;Ativo
894989;Ativo
136734;Ativo
458325;Reprovado
652675;Reprovado
299112;Reprovado
129749;Ativo
703284;Ativo
938697;Ativo
935038;Ativo
110403;Reprovado
730140;Reprovado
691287;Ativo
163382;Ativo
403223;Reprovado
230868;Ativo
448261;Reprovado
300948;Reprovado
808100;Reprovado
561531;Ativo
881445;Reprovado
355533;Ativo
52044;Reprovado
838431;Ativo
9680;Reprovado
450454;Ativo
627009;Reprovado
491204;Reprovado
774197;Reprovado
239314;Ativo
188571;Ativo
871003;Reprovado
248662;Reprovado
922515;Reprovado
901483;Ativo
69128;Bloqueado
186473;Bloqueado
336258;Ativo
661233;Ativo
310295;Ativo
355718;Ativo
576603;Ativo
493416;Reprovado
403129;Reprovado
757744;Reprovado
852698;Ativo
85992;Ativo
507252;Ativo
655102;Reprovado
914953;Reprovado
180704;Ativo
961769;Ativo
525875;Reprovado
902288;Bloqueado
302200;Ativo
962692;Ativo
618994;Reprovado
162857;Ativo
444355;Reprovado
967350;Ativo
397680;Reprovado
602451;Ativo
338462;Ativo
386596;Ativo
101354;Reprovado
195582;Ativo
431755;Reprovado
267017;Ativo
925754;Bloqueado
721052;Ativo
368017;Ativo
327010;Ativo
915576;Bloqueado
891595;Bloqueado
521836;Ativo
832662;Ativo
909848;Ativo
151995;Ativo
757575;Reprovado
351163;Reprovado
238330;Reprovado
748799;Ativo
495862;Ativo
962460;Reprovado
5856;Bloqueado
354131;Reprovado
443230;Reprovado
66260;Ativo
40438;Reprovado
337615;Ativo
248656;Ativo
504732;Reprovado
567654;Ativo
55752;Reprovado
415240;Ativo
159548;Ativo
891740;Ativo
651305;Ativo
922683;Ativo
325518;Ativo
636775;Ativo
432419;Reprovado
145506;Reprovado
173272;Reprovado
997728;Ativo
975843;Ativo
604890;Reprovado
650610;Reprovado
792962;Ativo
388436;Ativo
275811;Reprovado
615758;Reprovado
459107;Ativo
151682;Ativo
642314;Ativo
644681;Reprovado
183743;Ativo
4237;Reprovado
942530;Ativo
202779;Ativo
802562;Reprovado
108049;Reprovado
302139;Ativo
714778;Reprovado
253315;Ativo
432393;Ativo
136203;Ativo
799194;Reprovado
823038;Ativo
325532;Reprovado
99314;Reprovado
532068;Ativo
86654;Reprovado
852172;Ativo
765448;Reprovado
336895;Reprovado
989834;Ativo
991015;Ativo
15701;Reprovado
507269;Reprovado
72917;Reprovado
145822;Reprovado
79006;Ativo
406781;Ativo
886346;Ativo
784329;Ativo
268765;Reprovado
387268;Ativo
989778;Ativo
948701;Ativo
796753;Reprovado
475218;Bloqueado
942282;Bloqueado
659111;Ativo
556848;Ativo
857837;Reprovado
412619;Ativo
876115;Ativo
332628;Ativo
535895;Reprovado
54834;Reprovado
575474;Reprovado
605422;Ativo
849648;Ativo
78002;Reprovado
540856;Reprovado
872576;Reprovado
797582;Reprovado
748223;Reprovado
16366;Ativo
718260;Reprovado
395320;Ativo
555466;Ativo
265829;Reprovado
552508;Ativo
425864;Reprovado
127751;Reprovado
303438;Reprovado
512343;Ativo
610329;Ativo
546254;Reprovado
957530;Reprovado
741849;Ativo
755647;Ativo
399565;Ativo
765101;Ativo
209742;Ativo
318829;Ativo
899662;Ativo
434291;Reprovado
663886;Reprovado
723734;Reprovado
512426;Ativo
452990;Ativo
860402;Ativo
88902;Ativo
830564;Reprovado
643345;Reprovado
564387;Reprovado
576311;Ativo
363355;Ativo
368145;Reprovado
442539;Ativo
811069;Reprovado
454509;Ativo
219981;Ativo
141129;Ativo
5793;Reprovado
825866;Ativo
391778;Reprovado
728437;Ativo
210105;Reprovado
542320;Reprovado
590903;Reprovado
906975;Bloqueado
286648;Ativo
389934;Ativo
339544;Ativo
7328;Ativo
895065;Ativo
72341;Ativo
708449;Reprovado
241770;Reprovado
921459;Reprovado
944959;Reprovado
356178;Ativo
265292;Bloqueado
551153;Reprovado
465075;Reprovado
816195;Reprovado
971261;Reprovado
680866;Ativo
216167;Ativo
106258;Ativo
874020;Reprovado
76282;Ativo
809391;Reprovado
352196;Reprovado
510721;Reprovado
776549;Bloqueado
56400;Ativo
826072;Reprovado
768147;Reprovado
700583;Ativo
408786;Reprovado
990722;Ativo
282037;Ativo
817965;Ativo
162737;Reprovado
263154;Reprovado
50547;Ativo
933840;Reprovado
173262;Reprovado
98639;Reprovado
438514;Reprovado
171462;Ativo
596335;Reprovado
618695;Ativo
462859;Ativo
969276;Ativo
457874;Reprovado
293911;Ativo
33982;Ativo
101488;Ativo
221691;Reprovado
84423;Reprovado
791786;Ativo
555391;Bloqueado
907260;Reprovado
718110;Ativo
856862;Reprovado
332359;Ativo
71878;Ativo
831288;Ativo
933672;Ativo
373263;Ativo
128263;Ativo
889251;Reprovado
186156;Reprovado
16598;Reprovado
844288;Ativo
481187;Reprovado
778538;Reprovado
816524;Bloqueado
195926;Reprovado
388721;Reprovado
13748;Bloqueado
711083;Bloqueado
921777;Reprovado
208379;Reprovado
7673;Reprovado
642219;Reprovado
247525;Ativo
523245;Bloqueado
513868;Ativo
939940;Reprovado
225346;Reprovado
335885;Reprovado
282311;Reprovado
127583;Reprovado
846880;Bloqueado
485062;Ativo
111724;Reprovado
813193;Reprovado
625687;Reprovado
207220;Reprovado
330275;Reprovado
568430;Bloqueado
960049;Reprovado
92029;Reprovado
285049;Reprovado
905512;Reprovado
355498;Reprovado
511291;Ativo
911708;Ativo
954694;Ativo
874860;Reprovado
42590;Ativo
794485;Ativo
131301;Ativo
250996;Reprovado
667705;Ativo
430721;Reprovado
568075;Ativo
956070;Reprovado
838178;Ativo
159869;Ativo
467210;Ativo
906755;Bloqueado
554227;Reprovado
159269;Reprovado
52034;Reprovado
499698;Ativo
155513;Bloqueado
706711;Reprovado
991107;Ativo
155391;Ativo
344371;Reprovado
888693;Reprovado
899184;Ativo
74388;Reprovado
574561;Ativo
537697;Reprovado
928750;Ativo
779491;Reprovado
611330;Ativo
401041;Reprovado
525732;Reprovado
933813;Reprovado
689093;Ativo
806126;Reprovado
140195;Reprovado
597848;Reprovado
724988;Reprovado
907299;Reprovado
673408;Ativo
629196;Reprovado
183882;Reprovado
315890;Reprovado
901071;Ativo
71147;Reprovado
713661;Ativo
998794;Ativo
912967;Reprovado
332314;Bloqueado
806645;Bloqueado
917519;Ativo
234085;Ativo
847372;Ativo
403992;Reprovado
891575;Ativo
616121;Bloqueado
585793;Bloqueado
676444;Ativo
445329;Ativo
855630;Bloqueado
761306;Reprovado
490136;Bloqueado
497739;Reprovado
98219;Ativo
147816;Ativo
827633;Ativo
249423;Reprovado
637652;Ativo
539366;Reprovado
308452;Ativo
853060;Reprovado
601972;Ativo
919279;Reprovado
41712;Ativo
248041;Ativo
147505;Reprovado
491594;Ativo
548772;Reprovado
969417;Reprovado
915811;Reprovado
814328;Reprovado
19397;Reprovado
866560;Reprovado
238256;Reprovado
524153;Reprovado
534599;Reprovado
963760;Reprovado
563601;Ativo
81067;Bloqueado
718317;Reprovado
889702;Ativo
26166;Reprovado
156043;Reprovado
392746;Ativo
933055;Reprovado
268729;Ativo
175823;Ativo
613120;Reprovado
181758;Ativo
66386;Bloqueado
887005;Reprovado
468526;Reprovado
651688;Ativo
976538;Ativo
369975;Ativo
735132;Reprovado
317518;Ativo
964302;Reprovado
740542;Bloqueado
99364;Reprovado
955117;Reprovado
797058;Reprovado
312169;Reprovado
297211;Bloqueado
194560;Ativo
713623;Reprovado
751429;Reprovado
815570;Ativo
129814;Reprovado
99246;Reprovado
976823;Reprovado
162561;Ativo
439818;Reprovado
458613;Ativo
108009;Ativo
640622;Ativo
685770;Reprovado
945606;Ativo
15053;Ativo
413195;Ativo
224040;Reprovado
440726;Ativo
865245;Reprovado
608883;Ativo
302926;Ativo
644605;Reprovado
784271;Ativo
3812;Reprovado
599290;Reprovado
47824;Ativo
776485;Ativo
928665;Ativo
1915;Reprovado
843960;Ativo
735565;Ativo
15488;Reprovado
257096;Ativo
290983;Reprovado
108126;Reprovado
967608;Bloqueado
995532;Bloqueado
269528;Ativo
482784;Ativo
908042;Ativo
934758;Ativo
980795;Ativo
287923;Ativo
933535;Reprovado
807091;Ativo
615752;Ativo
726187;Ativo
300069;Ativo
690601;Ativo
770353;Reprovado
285356;Ativo
665506;Ativo
76286;Reprovado
615115;Reprovado
700861;Ativo
718234;Ativo
773767;Reprovado
477124;Ativo
198624;Reprovado
768155;Reprovado
502461;Ativo
863880;Ativo
908743;Ativo
701074;Ativo
386954;Reprovado
841805;Bloqueado
949764;Reprovado
580112;Reprovado
206980;Ativo
900002;Ativo
690507;Ativo
222008;Reprovado
271983;Ativo
712927;Reprovado
817700;Ativo
322926;Reprovado
866146;Ativo
350632;Ativo
709239;Bloqueado
656887;Reprovado
246970;Ativo
889747;Reprovado
403080;Reprovado
815260;Reprovado
393422;Reprovado
727846;Reprovado
296539;Ativo
31013;Ativo
947720;Reprovado
440813;Ativo
751251;Reprovado
642786;Bloqueado
555331;Reprovado
828069;Ativo
979344;Reprovado
996068;Reprovado
850432;Reprovado
759533;Bloqueado
804193;Ativo
277035;Reprovado
483028;Ativo
614206;Reprovado
123787;Ativo
64655;Ativo
372798;Reprovado
634001;Reprovado
944931;Ativo
785496;Ativo
289319;Ativo
11826;Reprovado
727888;Reprovado
182110;Reprovado
21269;Ativo
246608;Reprovado
936296;Reprovado
695965;Reprovado
683773;Ativo
838857;Ativo
14717;Ativo
102406;Ativo
202871;Reprovado
868147;Reprovado
556148;Reprovado
541760;Ativo
13009;Ativo
106779;Reprovado
823314;Ativo
878482;Ativo
120000;Ativo
570657;Ativo
831316;Ativo
228019;Reprovado
988247;Ativo
538284;Ativo
175874;Reprovado
72949;Ativo
312928;Ativo
710120;Bloqueado
906526;Ativo
252513;Reprovado
776376;Ativo
714269;Ativo
310580;Aprovado
168498;Reprovado
242171;Reprovado
212687;Ativo
659549;Reprovado
10616;Reprovado
636308;Reprovado
650118;Bloqueado
302549;Ativo
383647;Reprovado
909983;Reprovado
12708;Reprovado
979262;Ativo
471350;Ativo
720757;Reprovado
821709;Reprovado
94136;Reprovado
532503;Ativo
178977;Reprovado
688690;Ativo
912370;Ativo
609195;Ativo
701215;Reprovado
539224;Reprovado
310410;Ativo
631606;Reprovado
532063;Ativo
894447;Ativo
768134;Bloqueado
622807;Reprovado
304152;Reprovado
303122;Ativo
880067;Reprovado
565220;Reprovado
828857;Ativo
225468;Ativo
396553;Ativo
806337;Reprovado
986978;Reprovado
52749;Bloqueado
99182;Ativo
575034;Reprovado
752194;Ativo
147219;Reprovado
502989;Reprovado
613258;Ativo
998016;Ativo
722707;Reprovado
30776;Ativo
331184;Ativo
242659;Reprovado
203171;Ativo
46317;Ativo
670402;Ativo
605864;Ativo
672757;Reprovado
302198;Ativo
205282;Ativo
452804;Bloqueado
14456;Ativo
845468;Ativo
556175;Ativo
934156;Reprovado
886323;Ativo
908578;Reprovado
834949;Ativo
441968;Reprovado
216397;Reprovado
555318;Ativo
576649;Ativo
576553;Ativo
721971;Ativo
315255;Reprovado
442610;Reprovado
557248;Reprovado
477842;Ativo
551612;Ativo
673346;Reprovado
807562;Ativo
525024;Reprovado
67477;Bloqueado
258221;Ativo
63449;Ativo
606475;Ativo
876805;Reprovado
17427;Ativo
351723;Reprovado
262667;Ativo
742222;Reprovado
964152;Reprovado
527099;Ativo
169038;Reprovado
677047;Ativo
346977;Ativo
715972;Reprovado
596798;Ativo
241784;Ativo
482245;Ativo
135997;Ativo
200448;Reprovado
345181;Reprovado
829075;Reprovado
857958;Reprovado
869325;Ativo
724012;Bloqueado
351087;Ativo
722246;Reprovado
283634;Reprovado
282161;Ativo
388259;Bloqueado
977131;Reprovado
75602;Reprovado
13750;Reprovado
580026;Ativo
234058;Reprovado
751362;Reprovado
978283;Ativo
592247;Ativo
80634;Reprovado
747438;Reprovado
455213;Ativo
7886;Reprovado
73160;Ativo
100496;Reprovado
257152;Reprovado
540292;Reprovado
326455;Reprovado
623043;Ativo
161589;Bloqueado
493273;Reprovado
749432;Ativo
586685;Ativo
227545;Reprovado
333624;Ativo
49399;Ativo
538088;Ativo
676382;Ativo
108452;Ativo
266551;Ativo
779561;Reprovado
912736;Reprovado
262389;Reprovado
743040;Reprovado
190426;Ativo
488770;Reprovado
898124;Ativo
537129;Ativo
783790;Reprovado
121391;Ativo
578362;Reprovado
270372;Ativo
997408;Reprovado
160245;Reprovado
517845;Reprovado
402802;Reprovado
727082;Ativo
860735;Ativo
688871;Ativo
72516;Reprovado
580833;Ativo
691370;Ativo
147969;Reprovado
286596;Reprovado
973003;Reprovado
877477;Ativo
159274;Ativo
515897;Ativo
338290;Reprovado
575430;Reprovado
63070;Reprovado
325639;Ativo
401299;Reprovado
383645;Ativo
600725;Ativo
168;Reprovado
309787;Reprovado
522813;Ativo
618253;Reprovado
693723;Reprovado
740639;Reprovado
128821;Reprovado
145847;Ativo
530037;Ativo
225350;Ativo
612429;Ativo
635605;Ativo
966673;Reprovado
169529;Ativo
666461;Ativo
562430;Reprovado
135449;Reprovado
912046;Reprovado
281667;Reprovado
119109;Reprovado
557035;Reprovado
445402;Ativo
537304;Ativo
318903;Reprovado
792582;Reprovado
832732;Ativo
152934;Ativo
480995;Ativo
831177;Bloqueado
362802;Reprovado
546004;Ativo
190967;Reprovado
109603;Reprovado
705452;Ativo
409452;Reprovado
936631;Reprovado
826803;Ativo
240553;Ativo
554223;Reprovado
381540;Reprovado
768401;Ativo
491405;Ativo
184021;Ativo
37460;Reprovado
447894;Reprovado
342050;Reprovado
84299;Reprovado
662809;Reprovado
500726;Reprovado
441076;Reprovado
359545;Ativo
936901;Ativo
824712;Reprovado
267080;Ativo
541061;Reprovado
574865;Ativo
314632;Ativo
152982;Ativo
77595;Bloqueado
497099;Ativo
931689;Reprovado
388988;Reprovado
163880;Ativo
396525;Ativo
237015;Ativo
834924;Reprovado
263206;Ativo
665725;Reprovado
757695;Aprovado
918596;Reprovado
254658;Ativo
683806;Ativo
255773;Ativo
220296;Reprovado
368019;Reprovado
922130;Reprovado
763167;Reprovado
559519;Reprovado
635291;Reprovado
548282;Reprovado
534704;Reprovado
321182;Reprovado
377552;Ativo
5241;Reprovado
479744;Ativo
52718;Ativo
633923;Reprovado
474513;Ativo
188424;Ativo
263510;Reprovado
572803;Reprovado
930750;Reprovado
929932;Reprovado
621192;Reprovado
844005;Ativo
335164;Reprovado
510814;Reprovado
350276;Ativo
910852;Ativo
996183;Bloqueado
152099;Ativo
458648;Reprovado
830313;Bloqueado
199179;Reprovado
721333;Ativo
347771;Ativo
810225;Bloqueado
38944;Reprovado
603955;Ativo
298246;Ativo
979987;Reprovado
238920;Reprovado
819943;Reprovado
429575;Reprovado
60915;Reprovado
66839;Reprovado
9167;Reprovado
691798;Reprovado
950684;Ativo
132738;Ativo
36812;Ativo
469009;Reprovado
693990;Reprovado
169320;Reprovado
626373;Ativo
481844;Ativo
599021;Reprovado
67283;Ativo
874461;Ativo
630684;Ativo
216158;Reprovado
168276;Bloqueado
54604;Reprovado
915015;Bloqueado
737463;Ativo
545145;Ativo
246244;Ativo
728355;Ativo
560999;Aprovado
134066;Bloqueado
745408;Ativo
714997;Reprovado
983056;Reprovado
267010;Ativo
281142;Reprovado
392647;Reprovado
238739;Reprovado
388324;Ativo
370273;Reprovado
389223;Ativo
44953;Ativo
142018;Ativo
725080;Reprovado
912191;Reprovado
946740;Ativo
335389;Ativo
687593;Reprovado
396949;Reprovado
630828;Ativo
488261;Reprovado
353442;Reprovado
451548;Reprovado
440644;Ativo
343509;Bloqueado
436621;Reprovado
781028;Ativo
475153;Reprovado
291747;Ativo
573876;Ativo
14219;Ativo
210837;Ativo
437701;Ativo
341112;Ativo
700841;Reprovado
399958;Ativo
137696;Ativo
128492;Reprovado
504977;Reprovado
735660;Reprovado
907693;Ativo
434880;Reprovado
136693;Reprovado
944387;Ativo
656326;Ativo
691887;Ativo
934117;Bloqueado
951509;Ativo
714204;Ativo
748788;Ativo
638313;Ativo
799176;Reprovado
961830;Reprovado
632977;Reprovado
964321;Ativo
146851;Reprovado
256386;Reprovado
536473;Reprovado
522799;Ativo
39964;Reprovado
923177;Reprovado
225101;Ativo
290745;Ativo
296434;Reprovado
870227;Reprovado
963888;Reprovado
393445;Reprovado
2848;Ativo
601702;Ativo
708988;Reprovado
375777;Ativo
930045;Reprovado
450665;Reprovado
837043;Ativo
523574;Reprovado
165192;Ativo
488235;Reprovado
848954;Reprovado
721734;Ativo
37422;Ativo
63857;Reprovado
565654;Reprovado
258410;Ativo
282654;Ativo
643113;Reprovado
232449;Reprovado
886637;Ativo
376815;Ativo
91195;Ativo
696590;Ativo
842867;Ativo
749942;Reprovado
315114;Ativo
267611;Reprovado
145363;Reprovado
141425;Reprovado
334346;Ativo
111011;Ativo
120970;Reprovado
661731;Reprovado
60710;Ativo
979282;Reprovado
458116;Reprovado
966739;Ativo
332921;Ativo
82820;Ativo
814952;Ativo
25713;Ativo
792238;Ativo
423786;Ativo
552382;Ativo
987910;Reprovado
174405;Ativo
61620;Ativo
925263;Ativo
973503;Reprovado
908648;Reprovado
303497;Ativo
424671;Ativo
260553;Reprovado
326692;Ativo
765022;Reprovado
33479;Ativo
674463;Bloqueado
452759;Ativo
